IdProducto,IdCategoria,Marca,Observacion,PrecioCompra,PrecioVenta,Nombre,Codigo,Stock,FechaAct,Usuario,UbicStock,StoAnt,Familia
42340,1, , ,0,390,PORTALAMPARA LOZA S/TAPA E-27 M519 EKOL 0431027   ,431027,1000000,,,0,,3
42341,1,EQUIPOS DE RIEGO LAS BRUJAS DE TALAGANTE,,0,15000,"ROTOR POP UP 10CM  3/4""                           ",2500000018107,40,,,1,,1
42342,1, , ,0,480,RODAMIENTO ALTERNADOR 629-2RS                     ,1629,1000000,,,0,,4
42343,1, , ,0,4900,DESAGUE LAVAPLATOS 1.1/2 BRONCE                   ,1074,1000000,,,0,,1
42344,1, , ,0,1190,TIRADOR NEGRO 95HA                                ,4152,1000000,,,0,,4
42345,1, , ,0,9480,PLAFON FLUORESCENTE CIRCULAR 22W  TS C/TFL        ,7807332008499,1000000,,,0,,3
42346,1, , ,0,21890,HACHA HOLZAXT C45 C/MANGO 2000G                   ,4005760101208,1000000,,,0,,4
42347,1, , ,0,16900,BOTONERA PART/PARAR C/LUZ PILOTO CA-22N           ,2500000032271,1000000,,,0,,3
42348,1, , ,0,38980,FOGON SIMPLE 40 X 40                              ,2500000087974,1000000,,,0,,8
42349,1, , ,0,1390,ADAPTADOR SHUCKO C/T 10A MEC 0268                 ,7807354032687,1000000,,,0,,3
42350,1, , ,0,3150,GRASA CONSISTENTE USO GENERAL DYNAL               ,7805560001404,1000000,,,0,,8
42351,1, , ,0,7280,RELE TERMICO MGC 12-18 CONFR1321                  ,2500000032622,1000000,,,0,,3
42352,1, , ,0,1180,AE5S3 ETI PLACA 3P STYLE TERRA                    ,8005543484753,1000000,,,0,,3
42353,1, , ,0,2220,"COMPUESTO JUNTA PLAC 1KG 

                       ",7805507181978,1000000,,,0,,8
42354,1, , ,0,1180,AE5S2 ETI PLACA 2P STYLE TERRA                    ,8005543484739,1000000,,,0,,3
42355,1, , ,0,3700,MARTILLO CARPINTERO 370G (13OZ) MANGO MADERA SATA ,7891645100148,1000000,,,0,,4
42356,1, , ,0,2600,HUINCHA MEDIR MAGNETICA 5M L716 MAGCME LUFKIN     ,7891645069063,1000000,,,0,,4
42357,1, , ,0,2100,"TOPEX ADH PASTA ESP AC 1KG 

                     ",20110734,1000000,,,0,,8
42358,1, , ,0,1030,AE5S1 ETI PLACA 1P STYLE TERRA                    ,8005543484715,1000000,,,0,,3
42359,1, , ,0,7830,DIMMER 300W BLANCO N/GENE SCHNEIDER               ,7807355972487,1000000,,,0,,3
42360,1, , ,0,6700,ALARGADOR PROFESIONAL 5MTS NARANJO EKO            ,609050,1000000,,,0,,3
42361,1, , ,0,1580,PUNZÓN 4MM ST90751SC SATA                         ,7891645094706,1000000,,,0,,4
42362,1, , ,0,1880,SOLDADURA ESTANO 1 METRO DISPLAY INDEPP           ,7808770400029,1000000,,,0,,4
42363,1, , ,0,20980,TENDEDERO SUPER LIOI                              ,7809808014812,1000000,,,0,,8
42364,1, , ,0,17580,TENDEDERO CON ALAS                                ,7809808014843,1000000,,,0,,8
42365,1, , ,0,2100,PUNTO BOTADOR 5MM ST90774SC SATA                  ,7891645094744,1000000,,,0,,4
42366,1, , ,0,10100,JGO 13PZS 2-18MM REF0916 SATA ST09164SJ           ,7891645094850,1000000,,,0,,4
42367,1, , ,0,8780,"VALVULA FLOTANTE 1/2""C/BOYA                       ",1190,1000000,,,0,,1
42368,1, , ,0,2320,PUNTO BOTADOR 3MM REF90752 SATA                   ,4180,1000000,,,0,,4
42369,1, , ,0,9100,BARRE HOJA MET 24 DIENTE C/MANGO TRUPER           ,4174,1000000,,,0,,4
42370,1, , ,0,980,MANGO LIMA 14CM MADERA 2LINEAS NEGRAS             ,4182,1000000,,,0,,4
42371,1, , ,0,13440,HORQUETA LAYA 4 GANCHO C/MANGO TRUPER             ,4175,1000000,,,0,,4
42372,1, , ,0,2950,EXTENSION P/DADO 1/4X150MM FLEXIBLE REF1 SATA     ,4181,1000000,,,0,,4
42373,1, , ,0,15180,"11006 HORQUETA P PAJA 5 DTS MANGO 54"" TR          ",4176,1000000,,,0,,4
42374,1, , ,0,980,MANGO LIMA 11CM MADERA 2LINEAS NEGRAS             ,4183,1000000,,,0,,4
42375,1, , ,0,8400,"11006 HORQUETA P PAJA 5 DTS MANGO 54"" TR          ",4177,1000000,,,0,,4
42376,1, , ,0,2950,JUEGO DESTORNILLADORES PRECISION BESTVALUE H07200 ,7453001154150,1000000,,,0,,4
42377,1, , ,0,980,MANGO LIMA 9CM MADERA 2LIEAS NEGRAS               ,4184,1000000,,,0,,4
42378,1, , ,0,14400,"11003 HORQUETA P. PAJA 4 DIENTES MGO 54""          ",4178,1000000,,,0,,4
42379,1, , ,0,4140,BARRE HOJAS METALICO 22 DIENTES TRUPER            ,4179,1000000,,,0,,4
42380,1, , ,0,4530,"UNION LLAVE JARDIN 1"" FUNDIDA                     ",1075,1000000,,,0,,1
42381,1, , ,0,41880,CEPILLO PARA CARPINTERO NUMERO 5 TRUPER           ,7501206620052,1000000,,,0,,4
42382,1, , ,0,1630,UNION 1/2X7/8 HE-HE                               ,1076,1000000,,,0,,1
42383,1, , ,0,1080,CALOTA SOBREPUESTA DIN -BLANCA SCHNEIDER          ,7807355270019,1000000,,,0,,3
42384,1, , ,0,3320,"CAIMAN 10 "" MORDAZA CURVA                         ",7501206643587,1000000,,,0,,4
42385,1, , ,0,5950,TIJERA 8.1/2 COSTURA AC INOX TRUPER               ,7501206670163,1000000,,,0,,4
42386,1, , ,0,11120,ANTICORROSIVO ESTRUCTURAL NEGRO GL.               ,106108000097001,999999,,,0,,9
42387,1, , ,0,4950,MINI CEPILLO CARPINTERO TRUPER                    ,7501206626795,1000000,,,0,,4
42388,1, , ,0,3140,PLANCHUELO MADERA 30CM                            ,4185,1000000,,,0,,4
42389,1, , ,0,3700,CANDADO BICI 8MM COMB C8-8C HERMEX                ,7506240629214,1000000,,,0,,4
42390,1, , ,0,4150,"CARDA DE COPA 4"" ESTANDAR TRUPER                  ",7501206640845,1000000,,,0,,4
42391,1, , ,0,180,ARGOLLA P/LLAVEROS 25MM 2458000025 KH             ,4186,1000000,,,0,,4
42392,1, , ,0,180,ARGOLLA P/LLAVEROS 30MM 2458000030 KH             ,4187,1000000,,,0,,4
42393,1, , ,0,9770,BERBIQUI 300MM H42807 BESTVALUE                   ,7453001163800,1000000,,,0,,4
42394,1, , ,0,4030,NAVAJA BESTVALUE H12005                           ,7453001154853,1000000,,,0,,4
42395,1, , ,0,1890,NAVAJA BESTVALUE H12003                           ,7453001154846,1000000,,,0,,4
42396,1, , ,0,3600,INSECTICIDA TANAX TABLETA TERMOEVAPORABLES        ,7805300049468,1000000,,,1,,4
42397,1, , ,0,6150,RUEDA AL PISO 75MM 250KG                          ,2500000045424,1000000,,,0,,4
42398,1, , ,0,1124,CALOTA SOBREPUESTA- DIN- NEGRA                    ,7807355470013,1000000,,,0,,3
42399,1, , ,0,3540,PINO IMPREGNADO 2 X 4 X 3200                      ,633,1000000,,,0,,6
42400,1, , ,0,2680,PUNTA FELO PH2 X 50MM TIN                         ,2500000045554,1000000,,,0,,4
42401,1, , ,0,5430,TERMINAL FLANCHE DIESEL                           ,4190,1000000,,,0,,4
42402,1, , ,0,330,GRAPA CURVA 5MM BLANCA P/COAXIAL VOLTECH          ,7501206695999,1000000,,,0,,4
42403,1, ,,0,360,GRAPA CURVA 6MM BLANCA P/COAXIAL VOLTECH          ,7501206696002,20,,,1,,4
42404,1, , ,0,500,GRAPA CURVA 10MM P/COAXIAL VOLTECH                ,7501206696026,9999995,,,1,,4
42405,1, , ,0,450,GRAPA CURVA 8MM PARA COAXIAL VOLTECH              ,7501206696019,1000000,,,0,,4
42406,1, , ,0,1050,ROLDANA P/NORIA 3/4 50KG FIERO                    ,7501206695128,1000000,,,0,,4
42407,1, , ,0,890,CUCHILLO CHEF 5 MANGO POLIP PRETUL                ,7506240624028,1000000,,,0,,4
42408,1, , ,0,1050,CUCHILLO CHEF 6 MANGO POLIPROP PRETUL             ,7506240624035,1000000,,,0,,4
42409,1, , ,0,2950,CORTADOR TUBO 1.1/8 CAP 28MM PRETUL               ,7501206643297,1000000,,,0,,4
42410,1, , ,0,1350,ESTACA METALICA P/ASPERSOR UNIV TRUPER            ,7501206652480,1000000,,,0,,4
42411,1, ,,0,3780,LLAVE CRUZ 17X19X11/16 X 13/16 2001               ,4907,1000000,,,0,,4
42412,1, , ,0,1960,TERMINAL FLANCHE JAPON                            ,4189,1000000,,,0,,4
42413,1, , ,0,6110,LIJA X METRO GRANO 100                            ,8129,1000000,,,0,,8
42414,1, ,,0,4480,"MANGO AZADON 1.3/8 51""                            ",621,37,,,1,,6
42415,1, , ,0,1050,ESPATULA 3 FLEXIBLE PRETUL                        ,7501206634349,1000000,,,0,,4
42417,1, , ,0,2550,"PINZA PELACABLE AUTOMATICA 7"" PRETUL              ",7501206651803,1000000,,,0,,4
42418,1, , ,0,730,ADAPTADOR MULTIPLE TIPO ARGENTINO 110/22          ,6931598229259,1000000,,,0,,4
42419,1, , ,0,1780,RESPALDO LIJA 4.1/2 RES DILI 4.1/2M TRUPER        ,7501206699577,1000000,,,0,,4
42420,1, , ,0,6110,LIJA X METRO GRANO 110                            ,8130,1000000,,,0,,8
42421,1, ,,0,2280,"BARRA SACACLAVO 18"" X 16MM DIA018 UYUS            ",6931598210264,4,,,1,,4
42422,1, , ,0,2780,MARTILLO MADERA 8 OZ BESTVALUE H07298             ,7453001151432,1000000,,,0,,4
42423,1, , ,0,2480,CEPILLO ALAMBRE 9 X 20 TRUPER                     ,7501206667927,1000000,,,0,,4
42424,1, , ,0,900,"PALETA ALBAÑIL 6"" PUNTA HUEVO M/MADERA DAROSTOOLS ",6931598115040,1000000,,,0,,4
42425,1, , ,0,6110,LIJA X METRO GRANO 120                            ,8131,1000000,,,0,,8
42426,1, , ,0,6110,LIJA X METRO GRANO 150                            ,8132,1000000,,,0,,8
42427,1, , ,0,2950,"TENSOR CARGA 1"" X 2MTS 800KG B2506A UYUS          ",6931598228894,1000000,,,0,,4
42428,1, , ,0,15800,BIDON RE 60 LITROS                                ,8138,1000000,,,0,,8
42429,1, , ,0,6110,LIJA X METRO GRANO 180                            ,8133,1000000,,,0,,8
42430,1, , ,0,21780,BOMBA ACEITE CON MANIVELA BOMEX-25                ,4191,1000000,,,0,,4
42431,1, , ,0,29800,BIDON RE 200 LITROS                               ,8139,1000000,,,0,,8
42432,1, ,,0,850,BIDON RE 5 LITROS                                 ,8134,1000000,,,0,,8
42434,1, , ,0,7530,BARRA DUCHA AJUSTABLE 1.35 A 2.5 MTS AQUAKIT      ,2500000018145,1000000,,,0,,1
42435,1, , ,0,2980,BIDON RE 20 LITROS                                ,8136,1000000,,,0,,8
42436,1, , ,0,24780,LAVACOPAS SOBREPONER 50X50X16 FONTANA             ,2500000018138,1000000,,,0,,1
42437,1, , ,0,7780,PANTALON POPLIN AZUL XL                           ,2500000087981,1000000,,,0,,8
42438,1, , ,0,6600,SIFON LAVATORIO 1.1/4 FONTANA                     ,2500000018121,1000000,,,0,,1
42439,1, , ,0,4380,INSECTICIDA TANAX BOMBA PULVERIZADORA             ,7805300200005,1000000,,,0,,8
42440,1, , ,0,1300,TAPON CARTER 14 X 1.5                             ,8140,1000000,,,0,,8
42441,1, , ,0,1300,TAPON CARTER 16 X1.5                              ,8141,1000000,,,0,,8
42442,1, ,,0,1580,PINTURA SPRAY NEGRO OPACO PASSOL                  ,7806395001324,1000000,,,0,,9
42443,1, , ,0,7780,PANTALON POPLIN AZUL TALLA L                      ,2500000087998,1000000,,,0,,8
42444,1, , ,0,9300,BIO DESBLOCK PASSOL LIMPIA FOSAS 1/2 GL           ,7806395001294,1000000,,,0,,7
42445,1, , ,0,580,ATORNILLADOR BUSCA POLO TOLMAT                    ,4341,1000000,,,0,,4
42446,1, , ,0,2640,BANDOLA DESTORCEDOR 3/4 FIERO                     ,7501206694558,1000000,,,0,,4
42447,1, , ,0,2950,ACEITERA FLEXIBLE 300ML TRUPER                    ,7501206684160,1000000,,,0,,4
42448,1, , ,0,350,"MOSQUETON DE ACERO 3/16 X 2"" FIERO                ",7501206694497,1000000,,,0,,4
42449,1, , ,0,4930,"PINZA PELACABLE 8"" PE-CA-8 TRUPER                 ",7501206681381,1000000,,,0,,4
42450,1, , ,0,6700,"PINZA PELACABLE 10"" PE-CA-10 TRUPER               ",7501206681398,1000000,,,0,,4
42451,1, , ,0,7200,RUEDA AL PISO 85MM 275KG                          ,2500000045431,1000000,,,0,,4
42452,1, , ,0,2380,"LLAVE AJUSTABLE 6"" DOBLE GRIP                     ",7501206679999,1000000,,,0,,4
42453,1, , ,0,800,"PERCHA BRONCE 35 BCE 150535L OMP

                ",8143,1000000,,,0,,8
42454,1, , ,0,1090,MODULO INTERRUPTOR 9/12 10A -- TERRA              ,3034,1000000,,,0,,3
42455,1, , ,0,1790,MODULO INTERRUPTOR 9/24 10A -- TERRA              ,3035,1000000,,,0,,3
42456,1, , ,0,1100,MODULO ENCH 2P+T 10A --TERRA                      ,3036,1000000,,,0,,3
42457,1, ,,0,870,"TIRA FIERRO CONSTRUCCION 4,2 MM                   ",80436,91,,,0,,8
42458,1, , ,0,18580,ENGANCHE MACHO TIPO HORQUILLA 6MIL LB FERRAWYY    ,6926739620491,1000000,,,0,,4
42459,1, , ,0,2320,BISAGRA CHALIMEX DORADA 4 X 4 PAR                 ,U37140,1000000,,,0,,4
42460,1, , ,0,1990,MODULO ENCH 2P+T -16A -- TERRA                    ,3037,1000000,,,0,,3
42461,1, ,,0,900,BISAGRA 3.5X3.5X2.2MM NIQUELADA UYUSTOOLS         ,6931598210479,72,,,1,,4
42462,1, , ,0,2380,MANGUERA AIRE 1/2 PULG CASANOVA                   ,55,1000000,,,0,,8
42463,1, , ,0,3080,RODAMIENTO ALTERNADOR 6207 2RS                    ,16207,1000000,,,0,,8
42464,1, , ,0,7780,PANTALON POPLIN AZUL T/M                          ,2500000088032,1000000,,,0,,8
42465,1, , ,0,3100,MEGA SILICONA GRIS ULTRA GREY 85GR VERSACHEM      ,7872799939,1000000,,,0,,4
42466,1, , ,0,31230,"STIHL CUCHILLO 3 PUNTAS FS 160-220

              ",795711047214,1000000,,,0,,8
42467,1, , ,0,1760,RODAMIENTO PFI 629 2RS                            ,2500000088094,1000000,,,0,,8
42468,1, , ,0,1640,RODAMIENTO PFI 6201 2RS                           ,2500000088087,1000000,,,0,,8
42469,1, ,,0,13580,DUCHA ELECTRICA FAME                              ,7896039715304,-1,,,1,,1
42470,1, , ,0,5500,RODAMIENTO PFI 6206-2RS C3                        ,2500000088049,1000000,,,0,,8
42471,1, , ,0,6880,RODAMIENTO PFI 6207-2RS C3                        ,2500000088056,1000000,,,0,,8
42472,1, , ,0,2000,RODAMIENTO PFI 6003 2 RS                          ,2500000088070,1000000,,,0,,8
42473,1, , ,0,5880,JAQUIMA TEXTIL COLOR                              ,8145,1000000,,,0,,8
42474,1, , ,0,2990,METRO CINTA BCO-ROJO-3M                           ,4326,1000000,,,0,,4
42475,1, , ,0,1580,"TIJERA COSTURERA 8"" TJU208 UYUS FWWY              ",6953899673029,1000000,,,0,,4
42476,1, , ,0,1520,RODAMIENTO PFI 6001 2RS                           ,2500000088063,1000000,,,0,,8
42477,1, , ,0,1400,RODAMIENTO ALTERNADOR 6302-2RS BR                 ,16302,1000000,,,0,,4
42478,1, , ,0,250,"TARUGO FISHER 9MMX14 GANCHO L ITALIA

            ",8144,1000000,,,0,,8
42479,1, , ,0,5350,"PICAPORTE EMBUTIDO 250MM AB-333

                 ",20531134202570,1000000,,,0,,8
42480,1, , ,0,3580,"BARROTE CORREDIZO 1/2"" (8034250) FORCE            ",4110,1000000,,,0,,4
42481,1, , ,0,8500,"RASTRILLO RECT 16 DTS MANGO 60"" 17880 TRUPER      ",4491,1000000,,,0,,4
42482,1, , ,0,4070,"INSECTICIDA TANAX ENCHUFE ELECTRICO CON

         ",7805300049451,1000000,,,1,,8
42483,1, , ,0,5600,"FLEXIBLE FEH1-500 E/MANUAL 137051

               ",429765036260,1000000,,,0,,8
42484,1, , ,0,2350,PASTA VOLCANITA POTE 1KG PRAGA                    ,2500000911767,1000000,,,0,,9
42485,1, , ,0,6890,AEROSOL CROMO 11 OZ MARSON                        ,26916331014,1000000,,,0,,9
42486,1, , ,0,680,CEMENTO BLANCO BOLSA 1KG                          ,7805232789081,1000000,,,0,,7
42487,1, , ,0,1890,SUPERCOAT NEGRO BRILLANTE                         ,2500000911781,1000000,,,0,,9
42488,1, , ,0,1890,SUPERCOAT ROJO BERMELLON                          ,2500000911774,1000000,,,0,,9
42489,1, , ,0,1680,"TIJERA COSTURERA 9"" TJU209 UYUS FWWY              ",6953899673036,1000000,,,0,,4
42490,1, , ,0,1380,RODAMIENTO -- 6302 2RS                            ,6302,1000000,,,0,,4
42491,1, , ,0,8780,BALDE ACERO INOXIDABLE                            ,2500000045448,1000000,,,0,,4
42492,1, , ,0,1890,"TIJERA COSTURERA 10"" TJU210 UYUS FWWY             ",6953899673043,1000000,,,0,,4
42493,1, , ,0,2200,RODAMIENTO ALTERNADOR 6206 2RS                    ,16206,1000000,,,0,,8
42494,1, , ,0,440,RODAMIENTO - 629 2RS                              ,629,1000000,,,0,,4
42495,1, , ,0,8150,NIVEL CON ANGULO 50CM NIA50U UYUS                 ,6931598236929,1000000,,,0,,4
42496,1, , ,0,2430,"MOSQUETON N 30 3/4"" 2PCS BLISTER XM2302           ",7898292510313,1000000,,,0,,4
42497,1, , ,0,6670,"SIERRA COPA MADERA 8 PCS KM 454 2.1/2"" KAMASA     ",6900001600084,1000000,,,0,,4
42498,1, , ,0,890,RODAMIENTO ALTERNADOR 6201 2RS                    ,4131,1000000,,,0,,4
42499,1, , ,0,3000,ALARGADOR 3 MTS 428A UYUS                         ,6931598203112,1000000,,,0,,4
42500,1, , ,0,1780,RODAMIENTO R 6001 2RS                             ,16001,1000000,,,0,,8
42501,1, , ,0,1590,RODAMIENTO  6205 2RS                              ,16205,1000000,,,0,,8
42502,1, , ,0,2620,COLGADOR TIPO PERCHA N6 C/MADERA XM2906           ,2500000088117,1000000,,,0,,8
42503,1, ,,0,1480,"PUNTILLA BITS DADO MAGNETICO 5/16"" X 65M UYUSTOOLS",4710474074877,999998,,,1,,4
42504,1, , ,0,3400,DESTORN JUEGO 30 PUNTAS MINI MK-0148 MAKAWA       ,7807808866417,1000000,,,0,,4
42505,1, , ,0,5160,"TIJERA HOJALATERA 12"" MK-0015 MAKAWA              ",7807808864277,1000000,,,0,,4
42506,1, , ,0,1240,"PUNTILLA BITS DADO MAGNETICO 1/4"" X 65MM UYUS     ",4710474074860,1000000,,,0,,4
42507,1, , ,0,680,MEDIDOR PRESION AIRE ZH-144 T/LAPIZ SONLON        ,6928656390013,1000000,,,0,,4
42508,1, , ,0,720,"PUNTILLA BITS DADO MAGNETICO 3/8"" DAG308          ",6926739652386,1000000,,,0,,4
42509,1, , ,0,1820,PORTA ELECTRODO 500 AMP ZH                        ,2500000045455,1000000,,,0,,4
42510,1, , ,0,2620,HUINCHA 5 MTS X 25MM BLANCA TRANSP MAKAWA         ,4132,1000000,,,0,,4
42511,1, , ,0,2890,PORTA ELECTRODO 600 AMP SD-044 STANDER            ,2000200000440,1000000,,,0,,4
42512,1, , ,0,2550,BOTON 2 ETAPAS EN BLISTER                         ,BOTON 2 ETAPAS,1000000,,,0,,1
42513,1, , ,0,5470,"TIJERA HOJALATERA 10"" KM386 KAMASA                ",6900005781109,1000000,,,0,,4
42514,1, , ,0,3690,HUINCHA 7.5 MTS X 25MM BLANCA TRANS MAKAWA        ,4133,1000000,,,0,,4
42515,1, , ,0,1770,GUBIA ESCOLAR 12 PCS P/MADERA GBA012              ,6931598217218,1000000,,,0,,4
42516,1, , ,0,3180,VALVULA P/INFLAR NEUMATICOS M6053 CHALIM          ,7898292511310,1000000,,,0,,4
42517,1, , ,0,4070,HUINCHA 10 MTS X 25MM BLANCA TRANSP MAKAWA+       ,4134,1000000,,,0,,4
42518,1, , ,0,4440,BARRA EXT 25MM DE 1.10 A 2.00 BLANCA BOL          ,2500000088131,1000000,,,0,,8
42519,1, , ,0,17980,HACHA CASCO 5.0 LBS SIN MANGO                     ,4005760410508,1000000,,,0,,4
42520,1, , ,0,20750,FRENO CABALLO INOX                                ,4135,1000000,,,0,,8
42521,1, , ,0,5290,BARRA EXT 25MM DE 1.40 A 2.60 BLANCA BOL          ,2500000088148,1000000,,,0,,8
42522,1, , ,0,1360,SOQUETE VOLANTE INTERRUPTOR                       ,3107,1000000,,,0,,3
42523,1, , ,0,12150,FRENO FIERRO CABALLO                              ,4136,1000000,,,0,,8
42524,1, , ,0,3580,"LLAVE GAS BOLA 1/2

                              ",222,1000000,,,0,,2
42525,1, , ,0,750,GRAPAS P/CABLE COAXIAL PTE 50 PCS V9108 CHALIMEX  ,2500000045462,1000000,,,0,,4
42526,1, , ,0,1790,SUELTA PERNOS 400ML                               ,99640,1000000,,,0,,8
42527,1, , ,0,23900,FRENO CABALLO PEP-INOX                            ,4137,1000000,,,0,,8
42528,1, , ,0,33980,DIFERENCIAL 40 AMP 220V LEGRAND                   ,2500000032295,1000000,,,0,,4
42529,1, , ,0,2020,VENTILACION 20X30 ACERO ESMALTADO BLANCO          ,7809808008583,1000000,,,0,,8
42530,1, , ,0,2530,VENTILACION 25X30 ACERO ESMALTADO BLANCO          ,7809808008606,1000000,,,0,,8
42531,1, , ,0,3030,VENTILACION 30X30 ACERO ESMALTADO BLANCO          ,7809808008613,1000000,,,0,,8
42532,1, , ,0,4130,VENTILACION 35X35 ACERO ESMALTADO BLANCO          ,7809808008620,1000000,,,0,,8
42533,1, , ,0,3380,"VALVULA BOLA 1"" TAUMM                             ",7528530025940,1000000,,,0,,1
42534,1, , ,0,4890,VENTILACION 40X40 ACERO ESMALTADO BLANCO          ,7809808024835,1000000,,,0,,8
42535,1, , ,0,10700,"HERVIDOR VALORY 1.7 LT BLANCO VK179

             ",7807010005239,1000000,,,0,,8
42536,1, , ,0,4980,"LLAVE GAS BOLA 3/4

                              ",223,1000000,,,0,,2
42537,1, , ,0,2280,"VALVULA BOLA 3/4"" TAUMM                           ",7528530031194,1000000,,,0,,1
42538,1, ,,0,14480,HEWSTAIN IMPREGNANTE NOGAL                        ,2500000912245,1,,,1,,9
42539,1, , ,0,2280,VALVULA BOLA 3/4 TAUMM                            ,7528530025636,1000000,,,0,,1
42540,1, , ,0,570,"SPLITER 1X3

                                     ",033CTV1301,1000000,,,0,,8
42541,1, , ,0,7690,LAUCHA ELECTRICA DE 30MTS 1.5MM                   ,2500000032325,1000000,,,0,,3
42542,1, , ,0,19630,"HERVIDOR PHILLIPS HD9320 MET 1.7 LT 6495

        ",8710103646495,1000000,,,0,,8
42543,1, , ,0,5110,LAUCHA ELECTRICA DE 15MTS 1.5MM                   ,2500000032318,1000000,,,0,,3
42544,1, , ,0,68380,CONTACTOR 25AMP 220V SCHNEIDER                    ,2500000032301,1000000,,,0,,3
42545,1, , ,0,1390,"CAND COBRA 262-25 BRONCE

                        ",6901234112627,1000000,,,0,,8
42546,1, , ,0,2480,GRASA CONSISTENTE 500GR VERSACHEM                 ,740,1000000,,,0,,7
42547,1, , ,0,780,PERCHA SIMPLE K062 BP 28 49MM C/TORNILLO          ,4138,1000000,,,0,,4
42548,1, , ,0,790,PERCHA BRONCEADA DOBLE ART E8138                  ,4139,1000000,,,0,,4
42549,1, , ,0,12700,"HERVIDOR VALORY 1.7 LT BALNCO GRIS VK190

        ",7807010008360,1000000,,,0,,8
42550,1, , ,0,5500,ORGANIZADOR 14LTS                                 ,2637118011,1000000,,,0,,4
42551,1, , ,0,470,"SPLITER 1X2

                                     ",033CTV1201,1000000,,,0,,8
42552,1, , ,0,8370,"HERVIDOR VALORY 1.7 LT BLANCO GRIS VK192

        ",7807010008377,1000000,,,0,,8
42553,1, , ,0,18680,LAVAPLATO AC INOX 1.00 X 0.50 DERECHO             ,2500000088162,1000000,,,0,,8
42554,1, , ,0,12410,"HERVIDOR PHILLIPS HD4649 BCO 1.7 LT 2012

        ",8710103432012,1000000,,,0,,8
42555,1, , ,0,640,"SPLITER 1X4

                                     ",033CTV1400,1000000,,,0,,8
42556,1, , ,0,10780,"HERVIDOR VALORY 1.7 LT NEGRO VK20

               ",7807010007103,1000000,,,0,,8
42557,1, ,,0,5980,BOBINAS DE HILO DE RED 1 LIBRA N°27 VERD          ,2500000049736,12,,,1,,4
42558,1, , ,0,4360,ANTICORROSIVO ESTRUCTURAL VERDE REJA 1/4G RECORD  ,2500000911804,1000000,,,0,,9
42559,1, ,,0,650,"SET CUCHILLO PARA CARTONERO 18MM X 10UN

         ",6931598206847,39,,,1,,8
42560,1, , ,0,9830,VITROLUX 65 NATURAL MATE 1/4 GALON                ,2500000911798,1000000,,,0,,9
42561,1, , ,0,6680,FIERRO ESPAÑOLETA ACERO 1.5MT ZN                  ,8146,1000000,,,0,,8
42562,1, , ,0,1490,ANGULO INT EXT DLPLUS 20X12.5 LEGRAND 03          ,336,1000000,,,0,,3
42563,1, , ,0,52390,"EJE 5/8* PARA MOTOR 1.5 HP 

                     ",4153,1000000,,,0,,4
